,metric,value,step
112,Loss/Contrast,10.395890235900879,1011.0
113,Loss/Contrast,10.427177429199219,1026.0
114,Loss/Contrast,10.41812515258789,1034.0
115,Loss/Contrast,10.456061363220215,1040.0
116,Loss/Contrast,10.406112670898438,1057.0
117,Loss/Contrast,10.449774742126465,1062.0
118,Loss/Contrast,10.380260467529297,1069.0
119,Loss/Contrast,10.421588897705078,1080.0
120,Loss/Contrast,10.436063766479492,1087.0
121,Loss/Contrast,10.421918869018555,1092.0
122,Loss/Contrast,10.373575210571289,1101.0
123,Loss/Contrast,10.381367683410645,1110.0
124,Loss/Contrast,10.45778751373291,1129.0
125,Loss/Contrast,10.412863731384277,1143.0
126,Loss/Contrast,10.377254486083984,1155.0
127,Loss/Contrast,10.401055335998535,1178.0
128,Loss/Contrast,10.393282890319824,1195.0
129,Loss/Contrast,10.388922691345215,1218.0
130,Loss/Contrast,10.336579322814941,1222.0
131,Loss/Contrast,10.428900718688965,1237.0
132,Loss/Contrast,10.366413116455078,1267.0
133,Loss/Contrast,10.271096229553223,1291.0
134,Loss/Contrast,10.44272232055664,1292.0
135,Loss/Contrast,10.381422996520996,1303.0
136,Loss/Contrast,10.399176597595215,1327.0
137,Loss/Contrast,10.361120223999023,1335.0
138,Loss/Contrast,10.393017768859863,1338.0
139,Loss/Contrast,10.298566818237305,1353.0
140,Loss/Contrast,10.450096130371094,1357.0
141,Loss/Contrast,10.365628242492676,1371.0
142,Loss/Contrast,10.40732479095459,1391.0
143,Loss/Contrast,10.438223838806152,1400.0
144,Loss/Contrast,10.377961158752441,1410.0
145,Loss/Contrast,10.351218223571777,1412.0
146,Loss/Contrast,10.306903839111328,1421.0
147,Loss/Contrast,10.43399429321289,1437.0
148,Loss/Contrast,10.369443893432617,1439.0
149,Loss/Contrast,10.346375465393066,1460.0
150,Loss/Contrast,10.321069717407227,1467.0
151,Loss/Contrast,10.478838920593262,1475.0
152,Loss/Contrast,10.454195022583008,1483.0
153,Loss/Contrast,10.330081939697266,1485.0
154,Loss/Contrast,10.364079475402832,1499.0
155,Loss/Contrast,10.411019325256348,1514.0
156,Loss/Contrast,10.33183479309082,1518.0
157,Loss/Contrast,10.411334991455078,1520.0
158,Loss/Contrast,10.46844482421875,1559.0
159,Loss/Contrast,10.418787956237793,1577.0
160,Loss/Contrast,10.451228141784668,1578.0
161,Loss/Contrast,10.41684341430664,1579.0
162,Loss/Contrast,10.283217430114746,1601.0
163,Loss/Contrast,10.332393646240234,1610.0
164,Loss/Contrast,10.363309860229492,1612.0
165,Loss/Contrast,10.414237976074219,1625.0
166,Loss/Contrast,10.399892807006836,1628.0
167,Loss/Contrast,10.375633239746094,1634.0
168,Loss/Contrast,10.432310104370117,1635.0
169,Loss/Contrast,10.339991569519043,1638.0
170,Loss/Contrast,10.40241813659668,1655.0
171,Loss/Contrast,10.363821029663086,1668.0
172,Loss/Contrast,10.38314437866211,1673.0
173,Loss/Contrast,10.367560386657715,1684.0
174,Loss/Contrast,10.356502532958984,1690.0
175,Loss/Contrast,10.398650169372559,1694.0
176,Loss/Contrast,10.370535850524902,1697.0
177,Loss/Contrast,10.31470775604248,1704.0
178,Loss/Contrast,10.339101791381836,1739.0
179,Loss/Contrast,10.388509750366211,1770.0
180,Loss/Contrast,10.432476997375488,1778.0
181,Loss/Contrast,10.42600154876709,1788.0
182,Loss/Contrast,10.264174461364746,1829.0
183,Loss/Contrast,10.344321250915527,1835.0
184,Loss/Contrast,10.328364372253418,1844.0
185,Loss/Contrast,10.33079719543457,1859.0
186,Loss/Contrast,10.389318466186523,1864.0
187,Loss/Contrast,10.373003005981445,1867.0
188,Loss/Contrast,10.360433578491211,1882.0
189,Loss/Contrast,10.312474250793457,1901.0
190,Loss/Contrast,10.38174819946289,1905.0
191,Loss/Contrast,10.39937973022461,1917.0
192,Loss/Contrast,10.36092758178711,1923.0
193,Loss/Contrast,10.350895881652832,1926.0
194,Loss/Contrast,10.428179740905762,1928.0
195,Loss/Contrast,10.418936729431152,1957.0
196,Loss/Contrast,10.393108367919922,1963.0
197,Loss/Contrast,10.356261253356934,1986.0
198,Loss/Contrast,10.3027982711792,1998.0
199,Loss/Contrast,10.37362289428711,2020.0
200,Loss/Contrast,10.339447975158691,2029.0
201,Loss/Contrast,10.36401081085205,2031.0
202,Loss/Contrast,10.421972274780273,2036.0
203,Loss/Contrast,10.362241744995117,2039.0
204,Loss/Contrast,10.37155532836914,2047.0
205,Loss/Contrast,10.373556137084961,2060.0
206,Loss/Contrast,10.397934913635254,2064.0
207,Loss/Contrast,10.370716094970703,2090.0
208,Loss/Contrast,10.297053337097168,2091.0
209,Loss/Contrast,10.364139556884766,2117.0
210,Loss/Contrast,10.358957290649414,2120.0
211,Loss/Contrast,10.418128967285156,2123.0
212,Loss/Contrast,10.438203811645508,2153.0
213,Loss/Contrast,10.386683464050293,2169.0
214,Loss/Contrast,10.368095397949219,2237.0
215,Loss/Contrast,10.308734893798828,2243.0
216,Loss/Contrast,10.38533878326416,2247.0
217,Loss/Contrast,10.43438720703125,2275.0
218,Loss/Contrast,10.373806953430176,2302.0
219,Loss/Contrast,10.301979064941406,2313.0
220,Loss/Contrast,10.384345054626465,2333.0
221,Loss/Contrast,10.405708312988281,2335.0
222,Loss/Contrast,10.382477760314941,2344.0
223,Loss/Contrast,10.412303924560547,2388.0
224,Loss/Contrast,10.348836898803711,2390.0
225,Loss/Contrast,10.395731925964355,2401.0
226,Loss/Contrast,10.413168907165527,2404.0
227,Loss/Contrast,10.325393676757812,2424.0
228,Loss/Contrast,10.353424072265625,2425.0
229,Loss/Contrast,10.352559089660645,2448.0
230,Loss/Contrast,10.387675285339355,2450.0
231,Loss/Contrast,10.362205505371094,2459.0
232,Loss/Contrast,10.302396774291992,2464.0
233,Loss/Contrast,10.372010231018066,2467.0
234,Loss/Contrast,10.32118034362793,2475.0
235,Loss/Contrast,10.35595703125,2478.0
236,Loss/Contrast,10.405330657958984,2492.0
237,Loss/Contrast,10.37917423248291,2502.0
238,Loss/Contrast,10.369101524353027,2512.0
239,Loss/Contrast,10.364031791687012,2514.0
240,Loss/Contrast,10.305184364318848,2516.0
241,Loss/Contrast,10.259592056274414,2529.0
242,Loss/Contrast,10.387443542480469,2533.0
243,Loss/Contrast,10.387821197509766,2547.0
