,metric,value,step
112,Loss/Seg,0.8059613108634949,1011.0
113,Loss/Seg,0.7308223247528076,1026.0
114,Loss/Seg,0.43048903346061707,1034.0
115,Loss/Seg,1.0258499383926392,1040.0
116,Loss/Seg,1.1937381029129028,1057.0
117,Loss/Seg,0.71430903673172,1062.0
118,Loss/Seg,0.8371655344963074,1069.0
119,Loss/Seg,0.4800831079483032,1080.0
120,Loss/Seg,0.5692859888076782,1087.0
121,Loss/Seg,0.7413361072540283,1092.0
122,Loss/Seg,1.4580689668655396,1101.0
123,Loss/Seg,1.099744200706482,1110.0
124,Loss/Seg,1.3891911506652832,1129.0
125,Loss/Seg,1.519249677658081,1143.0
126,Loss/Seg,0.6914916634559631,1155.0
127,Loss/Seg,0.841513454914093,1178.0
128,Loss/Seg,0.7721167802810669,1195.0
129,Loss/Seg,0.8044626712799072,1218.0
130,Loss/Seg,0.5042244791984558,1222.0
131,Loss/Seg,0.7213460206985474,1237.0
132,Loss/Seg,0.7477790713310242,1267.0
133,Loss/Seg,0.5596688389778137,1291.0
134,Loss/Seg,0.8012412786483765,1292.0
135,Loss/Seg,0.698180615901947,1303.0
136,Loss/Seg,0.5321932435035706,1327.0
137,Loss/Seg,0.9679103493690491,1335.0
138,Loss/Seg,0.9623233675956726,1338.0
139,Loss/Seg,1.1461703777313232,1353.0
140,Loss/Seg,0.577997088432312,1357.0
141,Loss/Seg,0.9324076771736145,1371.0
142,Loss/Seg,0.4703739285469055,1391.0
143,Loss/Seg,0.36388397216796875,1400.0
144,Loss/Seg,0.3533419072628021,1410.0
145,Loss/Seg,0.5751672983169556,1412.0
146,Loss/Seg,0.42734137177467346,1421.0
147,Loss/Seg,0.7106935381889343,1437.0
148,Loss/Seg,0.6128960847854614,1439.0
149,Loss/Seg,0.7206761240959167,1460.0
150,Loss/Seg,1.0476402044296265,1467.0
151,Loss/Seg,0.6311933994293213,1475.0
152,Loss/Seg,0.7743993997573853,1483.0
153,Loss/Seg,0.8304330706596375,1485.0
154,Loss/Seg,0.7383394837379456,1499.0
155,Loss/Seg,0.7558643221855164,1514.0
156,Loss/Seg,0.3645375669002533,1518.0
157,Loss/Seg,0.8854860067367554,1520.0
158,Loss/Seg,0.5227466225624084,1559.0
159,Loss/Seg,0.9299074411392212,1577.0
160,Loss/Seg,0.919983446598053,1578.0
161,Loss/Seg,0.9923939108848572,1579.0
162,Loss/Seg,0.631338894367218,1601.0
163,Loss/Seg,0.4829498827457428,1610.0
164,Loss/Seg,0.8582019805908203,1612.0
165,Loss/Seg,0.625255823135376,1625.0
166,Loss/Seg,1.3759573698043823,1628.0
167,Loss/Seg,0.6566117405891418,1634.0
168,Loss/Seg,0.9196836352348328,1635.0
169,Loss/Seg,0.5096843242645264,1638.0
170,Loss/Seg,0.45119914412498474,1655.0
171,Loss/Seg,0.5430169105529785,1668.0
172,Loss/Seg,0.43366459012031555,1673.0
173,Loss/Seg,0.9187911152839661,1684.0
174,Loss/Seg,0.6828145384788513,1690.0
175,Loss/Seg,0.6101559400558472,1694.0
176,Loss/Seg,0.3710799515247345,1697.0
177,Loss/Seg,0.7081754207611084,1704.0
178,Loss/Seg,0.40133199095726013,1739.0
179,Loss/Seg,0.4350740611553192,1770.0
180,Loss/Seg,0.49427855014801025,1778.0
181,Loss/Seg,0.6661651134490967,1788.0
182,Loss/Seg,0.5065444111824036,1829.0
183,Loss/Seg,0.5783941149711609,1835.0
184,Loss/Seg,0.4269590675830841,1844.0
185,Loss/Seg,0.5415506958961487,1859.0
186,Loss/Seg,0.9449843168258667,1864.0
187,Loss/Seg,0.8661390542984009,1867.0
188,Loss/Seg,0.580764651298523,1882.0
189,Loss/Seg,1.0088471174240112,1901.0
190,Loss/Seg,0.6579326391220093,1905.0
191,Loss/Seg,0.7805856466293335,1917.0
192,Loss/Seg,0.7252967357635498,1923.0
193,Loss/Seg,0.6408360600471497,1926.0
194,Loss/Seg,0.7996422052383423,1928.0
195,Loss/Seg,0.5769771337509155,1957.0
196,Loss/Seg,0.4326896369457245,1963.0
197,Loss/Seg,0.7180922031402588,1986.0
198,Loss/Seg,0.43407127261161804,1998.0
199,Loss/Seg,0.6760958433151245,2020.0
200,Loss/Seg,1.1125266551971436,2029.0
201,Loss/Seg,0.6400637626647949,2031.0
202,Loss/Seg,0.9450764656066895,2036.0
203,Loss/Seg,0.638442873954773,2039.0
204,Loss/Seg,1.4756067991256714,2047.0
205,Loss/Seg,0.7856957912445068,2060.0
206,Loss/Seg,0.28612375259399414,2064.0
207,Loss/Seg,0.6384589672088623,2090.0
208,Loss/Seg,0.6002512574195862,2091.0
209,Loss/Seg,1.037266492843628,2117.0
210,Loss/Seg,0.6828173398971558,2120.0
211,Loss/Seg,0.5169341564178467,2123.0
212,Loss/Seg,0.6126308441162109,2153.0
213,Loss/Seg,0.48638835549354553,2169.0
214,Loss/Seg,0.8182613849639893,2237.0
215,Loss/Seg,0.9390119910240173,2243.0
216,Loss/Seg,0.7075545787811279,2247.0
217,Loss/Seg,0.4567376375198364,2275.0
218,Loss/Seg,0.5783870220184326,2302.0
219,Loss/Seg,0.5029011964797974,2313.0
220,Loss/Seg,0.40379664301872253,2333.0
221,Loss/Seg,0.7697819471359253,2335.0
222,Loss/Seg,0.3542393147945404,2344.0
223,Loss/Seg,1.1953991651535034,2388.0
224,Loss/Seg,0.42005455493927,2390.0
225,Loss/Seg,0.6089781522750854,2401.0
226,Loss/Seg,0.5051046013832092,2404.0
227,Loss/Seg,0.5127637386322021,2424.0
228,Loss/Seg,0.5466434955596924,2425.0
229,Loss/Seg,0.4325031340122223,2448.0
230,Loss/Seg,0.3717755079269409,2450.0
231,Loss/Seg,0.4295208752155304,2459.0
232,Loss/Seg,0.6460527777671814,2464.0
233,Loss/Seg,0.47184860706329346,2467.0
234,Loss/Seg,0.9687859416007996,2475.0
235,Loss/Seg,0.3949751853942871,2478.0
236,Loss/Seg,0.545068621635437,2492.0
237,Loss/Seg,0.5937014222145081,2502.0
238,Loss/Seg,0.42223453521728516,2512.0
239,Loss/Seg,0.29768985509872437,2514.0
240,Loss/Seg,0.5364220142364502,2516.0
241,Loss/Seg,0.5736702084541321,2529.0
242,Loss/Seg,1.112217664718628,2533.0
243,Loss/Seg,0.3134628236293793,2547.0
244,Loss/Seg,0.50982266664505,2570.0
245,Loss/Seg,0.39984577894210815,2576.0
246,Loss/Seg,0.8630803227424622,2585.0
247,Loss/Seg,0.48459550738334656,2588.0
248,Loss/Seg,0.5429194569587708,2601.0
249,Loss/Seg,0.8838906288146973,2603.0
250,Loss/Seg,0.6017674207687378,2613.0
251,Loss/Seg,0.6209256649017334,2625.0
252,Loss/Seg,0.6479299664497375,2628.0
253,Loss/Seg,0.5229822993278503,2630.0
254,Loss/Seg,0.5423107743263245,2695.0
255,Loss/Seg,0.5029385685920715,2700.0
256,Loss/Seg,0.6627090573310852,2703.0
257,Loss/Seg,0.30471840500831604,2717.0
258,Loss/Seg,0.8332428336143494,2750.0
259,Loss/Seg,0.5527907013893127,2756.0
260,Loss/Seg,0.4192620515823364,2761.0
261,Loss/Seg,0.44105300307273865,2763.0
262,Loss/Seg,0.5393306016921997,2800.0
263,Loss/Seg,0.7654066681861877,2801.0
264,Loss/Seg,1.0698351860046387,2812.0
265,Loss/Seg,0.6962558031082153,2813.0
266,Loss/Seg,0.8419933319091797,2847.0
267,Loss/Seg,1.223218321800232,2848.0
268,Loss/Seg,0.613581657409668,2852.0
269,Loss/Seg,0.39270368218421936,2859.0
270,Loss/Seg,0.5029937028884888,2860.0
271,Loss/Seg,0.47876685857772827,2862.0
272,Loss/Seg,0.5297872424125671,2873.0
273,Loss/Seg,0.6262833476066589,2885.0
274,Loss/Seg,0.5986722111701965,2911.0
275,Loss/Seg,0.4833327531814575,2923.0
276,Loss/Seg,0.5666836500167847,2934.0
277,Loss/Seg,0.5531901121139526,2975.0
278,Loss/Seg,0.8822306990623474,2991.0
279,Loss/Seg,0.6511253714561462,2992.0
280,Loss/Seg,0.7182280421257019,2995.0
281,Loss/Seg,0.6516958475112915,3005.0
282,Loss/Seg,0.5275610685348511,3006.0
283,Loss/Seg,0.5504094362258911,3008.0
284,Loss/Seg,0.5689602494239807,3011.0
285,Loss/Seg,0.5159456133842468,3036.0
286,Loss/Seg,0.3870929777622223,3039.0
287,Loss/Seg,0.40319526195526123,3045.0
288,Loss/Seg,0.7421985864639282,3057.0
289,Loss/Seg,0.43239668011665344,3060.0
290,Loss/Seg,1.1218870878219604,3102.0
291,Loss/Seg,0.6766688823699951,3127.0
292,Loss/Seg,0.619979202747345,3132.0
293,Loss/Seg,0.5344575643539429,3135.0
294,Loss/Seg,0.3507392406463623,3144.0
295,Loss/Seg,0.692945122718811,3160.0
296,Loss/Seg,0.7537651062011719,3166.0
297,Loss/Seg,0.6364437341690063,3181.0
