,metric,value,step
1002,Loss/Seg,0.5141127109527588,1000.0
1003,Loss/Seg,0.22075891494750977,1007.0
5077,Loss/Seg,1.0402129888534546,1010.0
5078,Loss/Seg,1.1290006637573242,1011.0
6404,Loss/Seg,0.6461974382400513,1011.0
3555,Loss/Seg,0.7148189544677734,1016.0
6405,Loss/Seg,0.9947805404663086,1017.0
3556,Loss/Seg,0.640291690826416,1025.0
5752,Loss/Seg,1.0824167728424072,1027.0
3557,Loss/Seg,0.9665732383728027,1029.0
3558,Loss/Seg,0.9525802135467529,1033.0
43,Loss/Seg,0.9646497368812561,1039.0
1004,Loss/Seg,0.20111653208732605,1051.0
5753,Loss/Seg,1.3805562257766724,1056.0
44,Loss/Seg,0.8206477165222168,1056.0
5754,Loss/Seg,0.7057852745056152,1064.0
6406,Loss/Seg,1.0362842082977295,1065.0
5079,Loss/Seg,0.8878219127655029,1075.0
3559,Loss/Seg,1.1090008020401,1078.0
6407,Loss/Seg,1.032936692237854,1081.0
5080,Loss/Seg,1.310011625289917,1083.0
5081,Loss/Seg,0.8123475909233093,1088.0
1005,Loss/Seg,0.24565784633159637,1088.0
45,Loss/Seg,0.5962026715278625,1091.0
5082,Loss/Seg,0.5458747744560242,1110.0
6408,Loss/Seg,1.254765272140503,1110.0
1006,Loss/Seg,0.17621207237243652,1111.0
6314,Loss/Seg,0.6700078845024109,1118.0
5083,Loss/Seg,0.5142384171485901,1120.0
5084,Loss/Seg,0.7201734185218811,1121.0
3560,Loss/Seg,0.7766320109367371,1123.0
5755,Loss/Seg,1.6394261121749878,1124.0
46,Loss/Seg,2.013293743133545,1128.0
5085,Loss/Seg,0.6930475831031799,1132.0
1007,Loss/Seg,0.28562790155410767,1137.0
6409,Loss/Seg,0.3394277095794678,1145.0
3561,Loss/Seg,0.6209834218025208,1145.0
5086,Loss/Seg,0.5885894894599915,1146.0
3562,Loss/Seg,0.49948492646217346,1147.0
5756,Loss/Seg,0.7045121788978577,1152.0
1008,Loss/Seg,0.15287885069847107,1155.0
5757,Loss/Seg,0.7057836651802063,1158.0
3563,Loss/Seg,0.4323716163635254,1159.0
6315,Loss/Seg,0.5339524149894714,1160.0
1009,Loss/Seg,0.3986824154853821,1163.0
3564,Loss/Seg,0.520929217338562,1164.0
5758,Loss/Seg,0.9991079568862915,1170.0
47,Loss/Seg,0.723876416683197,1177.0
5087,Loss/Seg,0.804990291595459,1202.0
5759,Loss/Seg,0.8132649660110474,1209.0
5760,Loss/Seg,0.9109311699867249,1216.0
48,Loss/Seg,0.42183083295822144,1221.0
3565,Loss/Seg,1.3757195472717285,1227.0
6410,Loss/Seg,0.6477084755897522,1227.0
6316,Loss/Seg,1.0381152629852295,1234.0
49,Loss/Seg,0.5980890989303589,1236.0
1010,Loss/Seg,0.22452110052108765,1243.0
1011,Loss/Seg,0.3329443633556366,1249.0
6317,Loss/Seg,0.7667299509048462,1250.0
6411,Loss/Seg,0.4279853105545044,1251.0
5761,Loss/Seg,0.872857928276062,1257.0
5088,Loss/Seg,1.116576075553894,1260.0
3566,Loss/Seg,0.6162338852882385,1262.0
5089,Loss/Seg,1.2689613103866577,1265.0
5762,Loss/Seg,0.87297123670578,1270.0
5763,Loss/Seg,1.0866848230361938,1274.0
5090,Loss/Seg,1.2392568588256836,1278.0
1012,Loss/Seg,0.4328257739543915,1283.0
6318,Loss/Seg,0.7126709818840027,1285.0
3567,Loss/Seg,0.5202180743217468,1296.0
6412,Loss/Seg,0.7829830050468445,1297.0
6413,Loss/Seg,0.9528775215148926,1300.0
50,Loss/Seg,0.5514922142028809,1302.0
1013,Loss/Seg,0.30577170848846436,1306.0
6414,Loss/Seg,0.6837624907493591,1313.0
5764,Loss/Seg,0.5501129031181335,1320.0
1014,Loss/Seg,0.4440873861312866,1320.0
6415,Loss/Seg,0.6029210686683655,1321.0
5765,Loss/Seg,0.5875175595283508,1327.0
6319,Loss/Seg,0.5103572607040405,1330.0
51,Loss/Seg,0.8847542405128479,1337.0
6320,Loss/Seg,0.9429751634597778,1342.0
3568,Loss/Seg,0.39227473735809326,1346.0
52,Loss/Seg,0.5274918079376221,1352.0
5766,Loss/Seg,0.6098127961158752,1356.0
5091,Loss/Seg,0.8058236837387085,1360.0
3569,Loss/Seg,0.7538614869117737,1360.0
5767,Loss/Seg,0.6658459305763245,1380.0
5768,Loss/Seg,0.6554722785949707,1384.0
6321,Loss/Seg,1.6284513473510742,1384.0
1015,Loss/Seg,0.22078345715999603,1386.0
53,Loss/Seg,0.849891722202301,1390.0
1016,Loss/Seg,0.782936155796051,1400.0
5092,Loss/Seg,0.6577258110046387,1403.0
54,Loss/Seg,0.7095434069633484,1409.0
1017,Loss/Seg,0.2618228793144226,1412.0
5769,Loss/Seg,0.9070261120796204,1415.0
6416,Loss/Seg,1.2609241008758545,1424.0
3570,Loss/Seg,0.47975248098373413,1424.0
3571,Loss/Seg,0.8740624189376831,1426.0
3572,Loss/Seg,0.5055444240570068,1428.0
3573,Loss/Seg,0.6555538773536682,1429.0
5770,Loss/Seg,0.6688355207443237,1430.0
1018,Loss/Seg,0.17758528888225555,1430.0
6417,Loss/Seg,0.701073408126831,1434.0
6418,Loss/Seg,0.5986332297325134,1440.0
6322,Loss/Seg,0.5535230040550232,1446.0
1019,Loss/Seg,0.14374962449073792,1450.0
5093,Loss/Seg,0.7459983825683594,1450.0
6323,Loss/Seg,0.5875831842422485,1456.0
6419,Loss/Seg,0.3730238378047943,1457.0
3574,Loss/Seg,0.8112311959266663,1458.0
1020,Loss/Seg,0.44658195972442627,1459.0
5771,Loss/Seg,0.9070618152618408,1459.0
5094,Loss/Seg,0.744257390499115,1467.0
1021,Loss/Seg,0.22285933792591095,1469.0
5772,Loss/Seg,1.115561604499817,1469.0
3575,Loss/Seg,0.4106413424015045,1476.0
55,Loss/Seg,0.8585106134414673,1482.0
5773,Loss/Seg,0.6140238046646118,1496.0
6420,Loss/Seg,1.1142916679382324,1507.0
6324,Loss/Seg,1.015464425086975,1507.0
5774,Loss/Seg,0.7366244196891785,1508.0
5095,Loss/Seg,0.70652836561203,1509.0
5775,Loss/Seg,0.7980412840843201,1511.0
6325,Loss/Seg,0.9451846480369568,1511.0
1022,Loss/Seg,0.21257203817367554,1513.0
5096,Loss/Seg,0.8148998618125916,1517.0
56,Loss/Seg,0.8034524321556091,1519.0
6326,Loss/Seg,0.6121888756752014,1523.0
3576,Loss/Seg,0.6952473521232605,1523.0
5776,Loss/Seg,0.8249140977859497,1527.0
5777,Loss/Seg,0.9055172801017761,1531.0
6421,Loss/Seg,0.6475033164024353,1543.0
5097,Loss/Seg,0.6530300378799438,1554.0
6422,Loss/Seg,0.3865761160850525,1556.0
6423,Loss/Seg,0.8140065670013428,1557.0
57,Loss/Seg,0.7282472848892212,1558.0
3577,Loss/Seg,1.094731330871582,1566.0
3578,Loss/Seg,0.500351071357727,1572.0
5778,Loss/Seg,0.7405007481575012,1573.0
5098,Loss/Seg,0.9058380722999573,1575.0
58,Loss/Seg,0.5373426675796509,1576.0
6327,Loss/Seg,0.37587258219718933,1577.0
3579,Loss/Seg,0.5599902868270874,1580.0
1023,Loss/Seg,0.5418644547462463,1584.0
6424,Loss/Seg,0.5875201225280762,1585.0
6328,Loss/Seg,0.6134880185127258,1587.0
1024,Loss/Seg,0.25046229362487793,1587.0
5099,Loss/Seg,0.5747993588447571,1595.0
5779,Loss/Seg,1.0005385875701904,1597.0
5780,Loss/Seg,0.47536325454711914,1599.0
6425,Loss/Seg,0.4885875880718231,1601.0
1025,Loss/Seg,0.25454872846603394,1602.0
5100,Loss/Seg,0.6398928761482239,1605.0
3580,Loss/Seg,0.5153650641441345,1607.0
5781,Loss/Seg,1.1433576345443726,1612.0
5101,Loss/Seg,0.997710645198822,1624.0
59,Loss/Seg,0.7362866997718811,1627.0
3581,Loss/Seg,0.84051513671875,1632.0
60,Loss/Seg,0.7165773510932922,1633.0
5782,Loss/Seg,0.39809706807136536,1640.0
5102,Loss/Seg,0.4460301101207733,1651.0
6329,Loss/Seg,0.9264698028564453,1653.0
3582,Loss/Seg,0.608742356300354,1653.0
5103,Loss/Seg,0.5531712174415588,1669.0
3583,Loss/Seg,0.7561805248260498,1675.0
3584,Loss/Seg,0.45019134879112244,1682.0
6426,Loss/Seg,0.5099287629127502,1689.0
61,Loss/Seg,0.6577830910682678,1689.0
62,Loss/Seg,0.7080169916152954,1696.0
63,Loss/Seg,0.8671615719795227,1703.0
5783,Loss/Seg,0.3953651785850525,1703.0
6330,Loss/Seg,0.8921143412590027,1705.0
6331,Loss/Seg,0.44948500394821167,1715.0
5104,Loss/Seg,0.5270864367485046,1740.0
5784,Loss/Seg,0.7508962750434875,1746.0
5785,Loss/Seg,0.6471372842788696,1753.0
1026,Loss/Seg,0.1943892240524292,1757.0
64,Loss/Seg,0.4764959216117859,1769.0
1027,Loss/Seg,0.22955849766731262,1770.0
3585,Loss/Seg,0.5889360308647156,1783.0
6427,Loss/Seg,0.7877377867698669,1791.0
5105,Loss/Seg,0.713787317276001,1803.0
6332,Loss/Seg,0.7499895095825195,1803.0
3586,Loss/Seg,0.6690459251403809,1805.0
5106,Loss/Seg,0.4828774631023407,1806.0
1028,Loss/Seg,0.30781346559524536,1813.0
1029,Loss/Seg,0.31701770424842834,1815.0
5107,Loss/Seg,0.9687294960021973,1821.0
5786,Loss/Seg,0.786680281162262,1825.0
5787,Loss/Seg,0.8829715251922607,1832.0
1030,Loss/Seg,0.3973865211009979,1833.0
