,metric,value,step
4941,Loss/Seg,0.9758309721946716,1001.0
610,Loss/Seg,0.7256097197532654,1005.0
4942,Loss/Seg,0.8389406204223633,1006.0
4943,Loss/Seg,0.9436302185058594,1008.0
5023,Loss/Seg,0.8233944773674011,1012.0
2258,Loss/Seg,0.6818659901618958,1012.0
2480,Loss/Seg,0.7056103348731995,1015.0
5755,Loss/Seg,1.0613104104995728,1022.0
5756,Loss/Seg,0.713521420955658,1024.0
5024,Loss/Seg,0.5784242153167725,1029.0
2481,Loss/Seg,0.6887089014053345,1031.0
5757,Loss/Seg,0.649720311164856,1036.0
5025,Loss/Seg,0.7897865772247314,1038.0
2482,Loss/Seg,0.6154252886772156,1039.0
51,Loss/Seg,0.7971035242080688,1040.0
5026,Loss/Seg,1.2598581314086914,1046.0
611,Loss/Seg,1.270467758178711,1050.0
5758,Loss/Seg,0.5941687226295471,1053.0
52,Loss/Seg,1.1092160940170288,1057.0
4944,Loss/Seg,0.7568616271018982,1058.0
2483,Loss/Seg,0.9592046737670898,1058.0
5027,Loss/Seg,0.7977734208106995,1059.0
53,Loss/Seg,1.3269668817520142,1062.0
5759,Loss/Seg,0.8598548769950867,1063.0
2259,Loss/Seg,0.4808487594127655,1067.0
612,Loss/Seg,0.8256438970565796,1070.0
4945,Loss/Seg,0.592693567276001,1072.0
2484,Loss/Seg,0.656944990158081,1072.0
2260,Loss/Seg,0.7364846467971802,1075.0
2261,Loss/Seg,1.5918315649032593,1076.0
5028,Loss/Seg,1.120987892150879,1077.0
4946,Loss/Seg,0.5539512038230896,1080.0
54,Loss/Seg,0.8802992105484009,1092.0
4947,Loss/Seg,0.6264415383338928,1095.0
5029,Loss/Seg,0.8244234323501587,1096.0
2262,Loss/Seg,0.9724218249320984,1097.0
5030,Loss/Seg,1.4711894989013672,1097.0
2263,Loss/Seg,0.6673922538757324,1102.0
2264,Loss/Seg,0.70860755443573,1107.0
5760,Loss/Seg,0.8846109509468079,1107.0
2485,Loss/Seg,0.5855669379234314,1114.0
5031,Loss/Seg,0.49584534764289856,1114.0
4948,Loss/Seg,0.4903566241264343,1115.0
