,metric,value,step
2913,Loss/Seg,0.7986723780632019,1016.0
2914,Loss/Seg,0.7447022795677185,1017.0
86,Loss/Seg,0.7983134388923645,1026.0
2915,Loss/Seg,1.036916732788086,1031.0
87,Loss/Seg,0.6854081749916077,1040.0
2916,Loss/Seg,1.129421591758728,1056.0
2917,Loss/Seg,0.8294317722320557,1057.0
88,Loss/Seg,0.5447483658790588,1057.0
2918,Loss/Seg,0.801872730255127,1058.0
89,Loss/Seg,0.7170472741127014,1062.0
90,Loss/Seg,0.7222602367401123,1069.0
2919,Loss/Seg,0.7107990980148315,1077.0
91,Loss/Seg,0.7018858194351196,1080.0
2920,Loss/Seg,0.5901680588722229,1083.0
2921,Loss/Seg,0.648558497428894,1086.0
92,Loss/Seg,0.8867878317832947,1087.0
93,Loss/Seg,0.9759331941604614,1092.0
2922,Loss/Seg,1.083130121231079,1098.0
2923,Loss/Seg,0.8138744831085205,1101.0
2924,Loss/Seg,0.9676925539970398,1109.0
2925,Loss/Seg,0.7153781652450562,1110.0
2926,Loss/Seg,0.8925395011901855,1112.0
2927,Loss/Seg,0.6451520323753357,1124.0
94,Loss/Seg,0.5786806344985962,1129.0
2928,Loss/Seg,0.9455121755599976,1137.0
95,Loss/Seg,0.8442994356155396,1155.0
2929,Loss/Seg,0.9858798980712891,1158.0
2930,Loss/Seg,0.7966504693031311,1172.0
2931,Loss/Seg,0.6793137192726135,1176.0
2932,Loss/Seg,0.7045497894287109,1177.0
96,Loss/Seg,0.7291808128356934,1178.0
97,Loss/Seg,0.6058037877082825,1195.0
2933,Loss/Seg,1.1797727346420288,1209.0
98,Loss/Seg,0.9203022122383118,1222.0
99,Loss/Seg,0.5909146666526794,1237.0
2934,Loss/Seg,0.6676709651947021,1247.0
100,Loss/Seg,0.9378493428230286,1267.0
2935,Loss/Seg,0.5380162596702576,1279.0
101,Loss/Seg,1.2696119546890259,1291.0
102,Loss/Seg,0.7941747307777405,1303.0
2936,Loss/Seg,0.8810260891914368,1312.0
2937,Loss/Seg,0.6731460690498352,1324.0
103,Loss/Seg,0.6302377581596375,1327.0
2938,Loss/Seg,0.7259417772293091,1333.0
104,Loss/Seg,0.8042084574699402,1338.0
2939,Loss/Seg,0.4953632950782776,1341.0
2940,Loss/Seg,0.5283282399177551,1347.0
105,Loss/Seg,0.8373160362243652,1353.0
2941,Loss/Seg,0.6003230810165405,1374.0
106,Loss/Seg,1.3164151906967163,1391.0
107,Loss/Seg,0.5101692080497742,1400.0
