,metric,value,step
2983,Loss/Contrast,3.8802011013031006,1911.0
144,Loss/Contrast,4.0031914710998535,1917.0
145,Loss/Contrast,3.471371650695801,1923.0
2984,Loss/Contrast,4.15988826751709,1925.0
146,Loss/Contrast,4.05837345123291,1926.0
2985,Loss/Contrast,4.019763946533203,1952.0
2986,Loss/Contrast,4.245683670043945,1968.0
2987,Loss/Contrast,3.84993839263916,1996.0
147,Loss/Contrast,3.7851622104644775,1998.0
2988,Loss/Contrast,4.480245113372803,2005.0
2989,Loss/Contrast,3.9913904666900635,2013.0
2990,Loss/Contrast,3.817108392715454,2020.0
2991,Loss/Contrast,4.22989559173584,2028.0
148,Loss/Contrast,3.9729952812194824,2029.0
149,Loss/Contrast,4.135201930999756,2031.0
2992,Loss/Contrast,3.7667887210845947,2037.0
150,Loss/Contrast,3.9871668815612793,2047.0
151,Loss/Contrast,3.873231887817383,2060.0
152,Loss/Contrast,3.9813220500946045,2064.0
2993,Loss/Contrast,4.015414714813232,2068.0
153,Loss/Contrast,3.9385602474212646,2090.0
2994,Loss/Contrast,3.8548426628112793,2101.0
2995,Loss/Contrast,3.830509901046753,2111.0
2996,Loss/Contrast,3.556612968444824,2113.0
154,Loss/Contrast,3.829559803009033,2117.0
155,Loss/Contrast,3.8895909786224365,2123.0
2997,Loss/Contrast,4.108157634735107,2127.0
2998,Loss/Contrast,4.1227827072143555,2136.0
156,Loss/Contrast,3.8469583988189697,2153.0
157,Loss/Contrast,4.009953498840332,2169.0
2999,Loss/Contrast,3.392622709274292,2178.0
3000,Loss/Contrast,3.7117433547973633,2197.0
3001,Loss/Contrast,4.220585823059082,2228.0
158,Loss/Contrast,4.02982759475708,2237.0
159,Loss/Contrast,3.698037624359131,2243.0
160,Loss/Contrast,3.8231449127197266,2247.0
3002,Loss/Contrast,3.8513548374176025,2262.0
3003,Loss/Contrast,3.764467716217041,2263.0
3004,Loss/Contrast,3.543483257293701,2272.0
161,Loss/Contrast,4.2109055519104,2275.0
3005,Loss/Contrast,3.997096061706543,2280.0
3006,Loss/Contrast,3.812220335006714,2297.0
162,Loss/Contrast,3.872992992401123,2313.0
163,Loss/Contrast,4.1623687744140625,2333.0
164,Loss/Contrast,4.050502777099609,2344.0
3007,Loss/Contrast,4.3973870277404785,2350.0
3008,Loss/Contrast,4.022410869598389,2358.0
3009,Loss/Contrast,4.093934535980225,2359.0
165,Loss/Contrast,4.046246528625488,2388.0
166,Loss/Contrast,4.3132710456848145,2390.0
167,Loss/Contrast,3.8643105030059814,2401.0
168,Loss/Contrast,4.356253623962402,2404.0
3010,Loss/Contrast,3.9507498741149902,2411.0
169,Loss/Contrast,3.9759433269500732,2424.0
170,Loss/Contrast,3.9751036167144775,2425.0
3011,Loss/Contrast,3.8731577396392822,2444.0
171,Loss/Contrast,3.868030548095703,2450.0
3012,Loss/Contrast,3.8005242347717285,2452.0
172,Loss/Contrast,3.877371072769165,2459.0
3013,Loss/Contrast,3.721043109893799,2460.0
3014,Loss/Contrast,4.061763286590576,2466.0
173,Loss/Contrast,3.9141573905944824,2467.0
3015,Loss/Contrast,4.440505027770996,2470.0
174,Loss/Contrast,3.943234920501709,2475.0
3016,Loss/Contrast,3.3969883918762207,2478.0
3017,Loss/Contrast,3.689025640487671,2495.0
175,Loss/Contrast,3.9275126457214355,2502.0
176,Loss/Contrast,3.599835157394409,2514.0
3018,Loss/Contrast,3.793445110321045,2514.0
177,Loss/Contrast,3.967494010925293,2516.0
3019,Loss/Contrast,3.8555166721343994,2527.0
178,Loss/Contrast,3.8388774394989014,2529.0
179,Loss/Contrast,3.7717015743255615,2533.0
180,Loss/Contrast,4.037272930145264,2547.0
3020,Loss/Contrast,3.811383008956909,2550.0
3021,Loss/Contrast,3.725987672805786,2556.0
3022,Loss/Contrast,3.7664921283721924,2559.0
181,Loss/Contrast,3.6969857215881348,2576.0
3023,Loss/Contrast,3.921346426010132,2581.0
182,Loss/Contrast,3.9567346572875977,2585.0
183,Loss/Contrast,3.7591676712036133,2588.0
184,Loss/Contrast,3.7378947734832764,2601.0
185,Loss/Contrast,3.659371852874756,2603.0
186,Loss/Contrast,3.9089040756225586,2625.0
187,Loss/Contrast,3.943965196609497,2628.0
188,Loss/Contrast,4.0213847160339355,2630.0
3024,Loss/Contrast,3.8316402435302734,2676.0
3025,Loss/Contrast,3.6722123622894287,2694.0
189,Loss/Contrast,3.755340099334717,2695.0
3026,Loss/Contrast,4.251195430755615,2695.0
3027,Loss/Contrast,4.137392044067383,2696.0
190,Loss/Contrast,3.9196314811706543,2700.0
191,Loss/Contrast,4.0866570472717285,2703.0
3028,Loss/Contrast,3.8100640773773193,2715.0
192,Loss/Contrast,3.619626522064209,2717.0
3029,Loss/Contrast,3.2551584243774414,2724.0
3030,Loss/Contrast,3.570091962814331,2731.0
3031,Loss/Contrast,4.203247547149658,2746.0
193,Loss/Contrast,4.038206577301025,2750.0
3032,Loss/Contrast,3.8507702350616455,2753.0
194,Loss/Contrast,4.191731929779053,2756.0
195,Loss/Contrast,3.973146677017212,2763.0
3033,Loss/Contrast,3.7510910034179688,2767.0
3034,Loss/Contrast,3.961915969848633,2771.0
3035,Loss/Contrast,3.5975966453552246,2772.0
3036,Loss/Contrast,4.253711700439453,2782.0
196,Loss/Contrast,3.8158233165740967,2800.0
3037,Loss/Contrast,3.789494514465332,2800.0
197,Loss/Contrast,3.910291910171509,2801.0
3038,Loss/Contrast,3.5288164615631104,2808.0
198,Loss/Contrast,3.921950578689575,2812.0
199,Loss/Contrast,3.619478940963745,2813.0
3039,Loss/Contrast,4.253623962402344,2817.0
3040,Loss/Contrast,3.9982779026031494,2820.0
3041,Loss/Contrast,4.27572774887085,2843.0
200,Loss/Contrast,4.393708229064941,2847.0
201,Loss/Contrast,3.9437062740325928,2848.0
202,Loss/Contrast,3.7709600925445557,2859.0
3042,Loss/Contrast,3.9670913219451904,2860.0
203,Loss/Contrast,3.667179584503174,2860.0
204,Loss/Contrast,4.138607025146484,2862.0
3043,Loss/Contrast,4.034669876098633,2886.0
3044,Loss/Contrast,4.165163040161133,2892.0
3045,Loss/Contrast,3.861846446990967,2897.0
3046,Loss/Contrast,3.705164670944214,2901.0
205,Loss/Contrast,3.6978888511657715,2911.0
3047,Loss/Contrast,3.9178905487060547,2913.0
3048,Loss/Contrast,4.1781134605407715,2922.0
206,Loss/Contrast,3.7445356845855713,2923.0
207,Loss/Contrast,4.090020656585693,2934.0
3049,Loss/Contrast,4.118386268615723,2936.0
3050,Loss/Contrast,3.735506296157837,2940.0
3051,Loss/Contrast,3.97112774848938,2950.0
3052,Loss/Contrast,3.7752654552459717,2957.0
3053,Loss/Contrast,3.7519876956939697,2959.0
3054,Loss/Contrast,3.9888439178466797,2964.0
3055,Loss/Contrast,3.8986144065856934,2972.0
3056,Loss/Contrast,3.769263982772827,2990.0
208,Loss/Contrast,3.4548563957214355,2991.0
209,Loss/Contrast,3.5683202743530273,2992.0
210,Loss/Contrast,3.4561944007873535,2995.0
211,Loss/Contrast,3.5256247520446777,3005.0
212,Loss/Contrast,3.595961093902588,3008.0
3057,Loss/Contrast,3.923309087753296,3011.0
3058,Loss/Contrast,4.122554302215576,3017.0
3059,Loss/Contrast,3.8102927207946777,3022.0
213,Loss/Contrast,4.026974201202393,3036.0
3060,Loss/Contrast,4.079912185668945,3038.0
3061,Loss/Contrast,3.4800631999969482,3045.0
214,Loss/Contrast,3.6218574047088623,3045.0
215,Loss/Contrast,3.7580347061157227,3057.0
3062,Loss/Contrast,4.3473801612854,3070.0
3063,Loss/Contrast,3.4933249950408936,3071.0
3064,Loss/Contrast,3.788480043411255,3091.0
216,Loss/Contrast,3.9890215396881104,3102.0
3065,Loss/Contrast,3.546682596206665,3102.0
3066,Loss/Contrast,3.755552291870117,3104.0
3067,Loss/Contrast,3.4541099071502686,3119.0
217,Loss/Contrast,3.2429778575897217,3127.0
3068,Loss/Contrast,3.7431445121765137,3133.0
218,Loss/Contrast,3.3046762943267822,3135.0
3069,Loss/Contrast,3.640976667404175,3137.0
3070,Loss/Contrast,4.2161993980407715,3140.0
219,Loss/Contrast,3.6904964447021484,3144.0
3071,Loss/Contrast,4.049712657928467,3156.0
220,Loss/Contrast,3.8596315383911133,3160.0
221,Loss/Contrast,3.9291656017303467,3166.0
3072,Loss/Contrast,3.4596433639526367,3186.0
222,Loss/Contrast,3.7626523971557617,3187.0
3073,Loss/Contrast,4.06165885925293,3196.0
3074,Loss/Contrast,3.6869685649871826,3200.0
223,Loss/Contrast,4.0610737800598145,3202.0
224,Loss/Contrast,3.875192165374756,3203.0
3075,Loss/Contrast,3.964076280593872,3210.0
3076,Loss/Contrast,3.591201066970825,3211.0
225,Loss/Contrast,3.6447179317474365,3224.0
3077,Loss/Contrast,3.8813061714172363,3226.0
3078,Loss/Contrast,3.9795050621032715,3239.0
3079,Loss/Contrast,3.8927974700927734,3240.0
226,Loss/Contrast,3.528275966644287,3249.0
3080,Loss/Contrast,3.7597265243530273,3254.0
3081,Loss/Contrast,3.631988048553467,3266.0
227,Loss/Contrast,4.232641220092773,3308.0
3082,Loss/Contrast,4.117279052734375,3313.0
3083,Loss/Contrast,3.882256269454956,3316.0
3084,Loss/Contrast,3.440034866333008,3319.0
3085,Loss/Contrast,3.969860792160034,3322.0
3086,Loss/Contrast,3.6437833309173584,3324.0
228,Loss/Contrast,3.8580660820007324,3328.0
3087,Loss/Contrast,3.9695377349853516,3328.0
229,Loss/Contrast,3.216980218887329,3334.0
230,Loss/Contrast,3.7796239852905273,3342.0
231,Loss/Contrast,3.468003511428833,3344.0
232,Loss/Contrast,3.840772867202759,3354.0
3088,Loss/Contrast,3.8616552352905273,3365.0
233,Loss/Contrast,3.3985626697540283,3370.0
234,Loss/Contrast,3.8962883949279785,3381.0
3089,Loss/Contrast,3.575692653656006,3395.0
3090,Loss/Contrast,3.8566370010375977,3396.0
235,Loss/Contrast,3.9216506481170654,3398.0
236,Loss/Contrast,3.695265054702759,3405.0
3091,Loss/Contrast,4.052130699157715,3405.0
3092,Loss/Contrast,3.9671645164489746,3407.0
237,Loss/Contrast,3.951242446899414,3417.0
3093,Loss/Contrast,3.5194060802459717,3422.0
238,Loss/Contrast,4.0278849601745605,3435.0
239,Loss/Contrast,3.5036444664001465,3459.0
240,Loss/Contrast,3.832399606704712,3463.0
3094,Loss/Contrast,3.6325793266296387,3463.0
241,Loss/Contrast,4.0259318351745605,3469.0
3095,Loss/Contrast,4.163399696350098,3472.0
242,Loss/Contrast,3.7077651023864746,3477.0
3096,Loss/Contrast,3.4068994522094727,3480.0
243,Loss/Contrast,3.4546875953674316,3484.0
3097,Loss/Contrast,3.562960147857666,3486.0
244,Loss/Contrast,3.9404616355895996,3490.0
245,Loss/Contrast,3.9270102977752686,3514.0
3098,Loss/Contrast,3.832152843475342,3515.0
246,Loss/Contrast,3.987400770187378,3531.0
247,Loss/Contrast,4.174797058105469,3539.0
248,Loss/Contrast,3.184035301208496,3540.0
249,Loss/Contrast,3.979672908782959,3543.0
3099,Loss/Contrast,4.152467727661133,3549.0
3100,Loss/Contrast,4.099576473236084,3561.0
250,Loss/Contrast,3.3482863903045654,3562.0
3101,Loss/Contrast,3.7610108852386475,3564.0
3102,Loss/Contrast,4.129545211791992,3572.0
251,Loss/Contrast,4.219099044799805,3586.0
252,Loss/Contrast,3.8884966373443604,3603.0
3103,Loss/Contrast,4.031869888305664,3605.0
3104,Loss/Contrast,3.95241117477417,3606.0
3105,Loss/Contrast,4.138691425323486,3619.0
3106,Loss/Contrast,3.837134599685669,3623.0
253,Loss/Contrast,3.987348794937134,3632.0
254,Loss/Contrast,3.9866886138916016,3633.0
255,Loss/Contrast,3.607668876647949,3639.0
256,Loss/Contrast,3.8229758739471436,3645.0
257,Loss/Contrast,3.149110794067383,3647.0
258,Loss/Contrast,3.652906656265259,3663.0
3107,Loss/Contrast,3.6588850021362305,3664.0
3108,Loss/Contrast,3.305901288986206,3671.0
259,Loss/Contrast,4.276573657989502,3677.0
3109,Loss/Contrast,3.369807004928589,3693.0
260,Loss/Contrast,3.9023234844207764,3694.0
261,Loss/Contrast,3.561065912246704,3700.0
3110,Loss/Contrast,3.773780584335327,3701.0
262,Loss/Contrast,3.404277801513672,3703.0
263,Loss/Contrast,3.3327314853668213,3706.0
264,Loss/Contrast,3.8423373699188232,3711.0
265,Loss/Contrast,3.8299403190612793,3715.0
266,Loss/Contrast,4.101539134979248,3719.0
267,Loss/Contrast,3.6768248081207275,3721.0
268,Loss/Contrast,3.968583822250366,3722.0
269,Loss/Contrast,3.753293514251709,3723.0
3111,Loss/Contrast,4.004119873046875,3734.0
270,Loss/Contrast,4.042060375213623,3739.0
271,Loss/Contrast,3.478590726852417,3746.0
3112,Loss/Contrast,3.7108287811279297,3763.0
3113,Loss/Contrast,3.7856390476226807,3774.0
