,metric,value,step
112,Loss/Contrast,4.101245403289795,1011.0
113,Loss/Contrast,4.386578559875488,1026.0
114,Loss/Contrast,4.370273590087891,1034.0
115,Loss/Contrast,4.538417816162109,1040.0
116,Loss/Contrast,4.154077053070068,1057.0
117,Loss/Contrast,4.40704345703125,1062.0
118,Loss/Contrast,4.032010078430176,1069.0
119,Loss/Contrast,4.028714656829834,1080.0
120,Loss/Contrast,4.149139881134033,1087.0
121,Loss/Contrast,4.507784366607666,1092.0
122,Loss/Contrast,4.3443121910095215,1101.0
123,Loss/Contrast,4.254247665405273,1110.0
124,Loss/Contrast,4.634561061859131,1129.0
125,Loss/Contrast,4.164449691772461,1143.0
126,Loss/Contrast,4.336606979370117,1155.0
127,Loss/Contrast,4.444419860839844,1178.0
128,Loss/Contrast,4.040140151977539,1195.0
129,Loss/Contrast,4.349520206451416,1218.0
130,Loss/Contrast,3.974459409713745,1222.0
131,Loss/Contrast,4.588912010192871,1237.0
132,Loss/Contrast,4.451985836029053,1267.0
133,Loss/Contrast,4.246587753295898,1291.0
134,Loss/Contrast,4.472459316253662,1292.0
135,Loss/Contrast,4.186301231384277,1303.0
136,Loss/Contrast,4.2699432373046875,1327.0
137,Loss/Contrast,4.161749839782715,1335.0
138,Loss/Contrast,4.564389705657959,1338.0
139,Loss/Contrast,4.113917827606201,1353.0
140,Loss/Contrast,4.1300764083862305,1357.0
141,Loss/Contrast,4.415687084197998,1371.0
142,Loss/Contrast,4.472776889801025,1391.0
143,Loss/Contrast,4.25758695602417,1400.0
144,Loss/Contrast,4.380373477935791,1410.0
145,Loss/Contrast,4.183908462524414,1412.0
146,Loss/Contrast,3.957123041152954,1421.0
147,Loss/Contrast,4.320265769958496,1437.0
148,Loss/Contrast,4.11341667175293,1439.0
149,Loss/Contrast,3.829775094985962,1460.0
150,Loss/Contrast,4.147393226623535,1467.0
151,Loss/Contrast,4.520248889923096,1475.0
152,Loss/Contrast,4.187644004821777,1483.0
153,Loss/Contrast,4.270473957061768,1485.0
154,Loss/Contrast,3.9647841453552246,1499.0
155,Loss/Contrast,4.081355571746826,1514.0
156,Loss/Contrast,4.214717864990234,1518.0
157,Loss/Contrast,4.211062431335449,1520.0
158,Loss/Contrast,4.221553802490234,1559.0
159,Loss/Contrast,3.7270267009735107,1577.0
